customer_city,customer_state,product_category_name_english,total_orders,avg_payment_value,avg_payment_installments,avg_freight_value,avg_price,avg_products_ordered
"sao bento do sul",SC,health_beauty,7,209.141429,2.4286,52.331429,156.810000,7
"sao bernardino",SC,sports_leisure,1,208.480000,3.0000,18.580000,189.900000,1
"sao bonifacio",SC,perfumery,1,116.460000,10.0000,15.460000,101.000000,1
"sao carlos",SC,baby,2,121.525000,1.0000,36.535000,84.990000,2
"sao cristovao do sul",SC,cool_stuff,1,137.070000,1.0000,18.080000,118.990000,1
"sao domingos",SC,cool_stuff,1,138.080000,2.0000,18.090000,119.990000,1
"sao domingos",SC,watches_gifts,1,44.100000,1.0000,15.100000,29.000000,1
"sao francisco do sul",SC,watches_gifts,3,101.627500,5.5000,16.102500,61.975000,4
"sao joao batista",SC,sports_leisure,3,123.433333,1.0000,13.800000,109.633333,3
"sao joao do sul",SC,baby,1,69.610000,1.0000,17.610000,52.000000,1
"sao joao do sul",SC,telephony,1,416.380000,1.0000,23.760000,809.000000,1
"sao joaquim",SC,health_beauty,3,69.152500,2.0000,14.955000,30.197500,3
"sao jose",SC,sports_leisure,14,190.413158,3.9474,21.324737,132.882105,15
"sao jose",SC,computers_accessories,14,113.675882,1.2353,17.695294,67.979412,14
"sao jose",SC,health_beauty,14,125.863125,2.8750,17.808125,103.660625,14
"sao jose do cedro",SC,bed_bath_table,2,243.600000,10.0000,21.293333,119.900000,2
"sao jose do cerrito",SC,cool_stuff,1,148.150000,3.0000,18.160000,129.990000,1
"sao jose do cerrito",SC,watches_gifts,1,64.100000,1.0000,15.100000,49.000000,1
"sao jose do cerrito",SC,toys,1,121.090000,5.0000,21.190000,99.900000,1
"sao lourenco do oeste",SC,bed_bath_table,2,143.225000,2.5000,20.775000,122.450000,2
"sao ludgero",SC,electronics,1,28.750000,1.0000,15.100000,13.650000,1
"sao ludgero",SC,computers_accessories,1,601.900000,10.0000,21.630000,580.270000,1
"sao ludgero",SC,small_appliances,1,115.860000,1.0000,18.230000,39.700000,1
"sao martinho",SC,computers_accessories,1,420.380000,1.0000,21.380000,399.000000,1
"sao martinho",SC,baby,1,69.610000,3.0000,17.610000,52.000000,1
"sao miguel do oeste",SC,sports_leisure,7,371.673077,3.9231,23.814615,132.026923,10
"sao pedro de alcantara",SC,housewares,1,50.630000,1.0000,17.630000,33.000000,1
"sao pedro de alcantara",SC,furniture_decor,1,262.280000,1.0000,32.280000,230.000000,1
saudades,SC,toys,1,75.160000,1.0000,15.170000,59.990000,1
saudades,SC,bed_bath_table,1,103.120000,1.0000,16.790000,8.990000,1
saudades,SC,construction_tools_lights,1,193.980000,1.0000,23.990000,169.990000,1
saudades,SC,telephony,1,56.690000,1.0000,16.790000,39.900000,1
schroeder,SC,health_beauty,2,111.545000,4.0000,17.045000,94.500000,2
seara,SC,telephony,1,43.220000,1.0000,18.230000,24.990000,1
seara,SC,sports_leisure,1,158.510000,1.0000,23.520000,134.990000,1
seara,SC,luggage_accessories,1,114.800000,10.0000,19.900000,94.900000,1
seara,SC,furniture_decor,1,327.170000,6.0000,28.170000,299.000000,1
seara,SC,construction_tools_construction,1,51.120000,1.0000,22.130000,28.990000,1
sideropolis,SC,bed_bath_table,1,167.600000,4.0000,17.700000,149.900000,1
sideropolis,SC,small_appliances,1,86.000000,6.0000,18.000000,68.000000,1
sideropolis,SC,housewares,1,71.500000,1.0000,19.600000,51.900000,1
sideropolis,SC,furniture_decor,1,46.010000,4.0000,16.110000,29.900000,1
sombrio,SC,computers_accessories,3,145.582500,2.7500,15.327500,82.650000,3
taio,SC,bed_bath_table,3,235.545000,4.5000,20.550000,124.195000,3
tangara,SC,sports_leisure,1,186.910000,3.0000,18.920000,354.900000,1
tijucas,SC,perfumery,4,36.340000,1.7500,14.543750,57.366250,4
tijucas,SC,sports_leisure,4,192.232500,2.0000,20.082500,172.150000,4
"timbe do sul",SC,toys,1,131.460000,1.0000,16.560000,114.900000,1
"timbe do sul",SC,computers_accessories,1,100.240000,2.0000,15.340000,84.900000,1
"timbe do sul",SC,stationery,1,31.220000,1.0000,18.230000,12.990000,1
timbo,SC,home_appliances_2,4,364.725000,5.5000,39.600000,325.125000,3
"tres barras",SC,housewares,2,80.275000,4.0000,18.245000,62.030000,2
treviso,SC,health_beauty,1,136.980000,1.0000,18.080000,118.900000,1
"treze tilias",SC,telephony,4,40.155000,3.0000,16.685000,23.470000,4
"trombudo central",SC,fashion_bags_accessories,1,67.440000,6.0000,18.440000,49.000000,1
"trombudo central",SC,stationery,1,81.320000,4.0000,18.320000,63.000000,1
"trombudo central",SC,telephony,1,40.090000,1.0000,15.100000,24.990000,1
"trombudo central",SC,bed_bath_table,1,62.010000,2.0000,16.110000,45.900000,1
tubarao,SC,sports_leisure,8,133.900000,3.6667,18.247778,86.733333,7
tunapolis,SC,furniture_decor,1,343.680000,10.0000,28.290000,315.390000,1
turvo,SC,fashion_bags_accessories,1,65.000000,4.0000,15.100000,49.900000,1
turvo,SC,musical_instruments,1,77.290000,1.0000,18.290000,59.000000,1
turvo,SC,perfumery,1,72.140000,1.0000,15.150000,56.990000,1
turvo,SC,watches_gifts,1,44.100000,4.0000,15.100000,29.000000,1
"uniao do oeste",SC,telephony,1,40.090000,1.0000,15.100000,24.990000,1
urubici,SC,computers_accessories,1,70.740000,1.0000,20.840000,49.900000,1
urubici,SC,garden_tools,1,155.140000,1.0000,17.670000,59.900000,1
urubici,SC,pet_shop,1,152.700000,3.0000,16.710000,135.990000,1
urussanga,SC,sports_leisure,2,85.150000,1.0000,18.200000,66.950000,2
urussanga,SC,computers_accessories,2,232.020000,1.5000,25.020000,207.000000,2
vargeao,SC,toys,1,520.650000,10.0000,20.750000,499.900000,1
"vargem bonita",SC,sports_leisure,2,137.215000,1.0000,15.315000,121.900000,2
videira,SC,bed_bath_table,4,248.897500,3.7500,25.175000,223.722500,4
videira,SC,garden_tools,4,200.311667,3.8333,22.213333,110.598333,4
videira,SC,sports_leisure,4,178.240000,2.0000,24.723333,97.726667,4
witmarsum,SC,construction_tools_safety,1,120.800000,2.0000,19.900000,100.900000,1
witmarsum,SC,pet_shop,1,74.330000,1.0000,44.430000,29.900000,1
witmarsum,SC,telephony,1,35.220000,1.0000,18.230000,16.990000,1
xanxere,SC,cool_stuff,4,102.162500,2.2500,17.950000,84.212500,4
xavantina,SC,computers_accessories,1,144.880000,1.0000,18.760000,126.120000,1
xavantina,SC,watches_gifts,1,72.830000,1.0000,22.930000,49.900000,1
xaxim,SC,health_beauty,4,233.192500,3.7500,18.622500,214.570000,4
zortea,SC,computers_accessories,1,90.880000,1.0000,20.980000,69.900000,1
aquidaba,SE,stationery,1,113.550000,5.0000,24.550000,89.000000,1
aracaju,SE,health_beauty,26,214.217692,5.1538,27.100769,187.116923,19
"barra dos coqueiros",SE,furniture_living_room,1,114.670000,2.0000,39.680000,74.990000,1
"barra dos coqueiros",SE,furniture_decor,1,288.820000,10.0000,69.820000,219.000000,1
"barra dos coqueiros",SE,watches_gifts,1,225.970000,1.0000,35.140000,190.830000,1
"brejo grande",SE,telephony,1,268.840000,1.0000,19.840000,249.000000,1
"campo do brito",SE,furniture_decor,1,114.890000,10.0000,38.090000,76.800000,1
"caninde de sao francisco",SE,sports_leisure,1,242.840000,8.0000,51.840000,191.000000,1
"caninde de sao francisco",SE,auto,1,116.990000,2.0000,57.190000,59.800000,1
capela,SE,garden_tools,2,402.560000,1.0000,34.260000,66.380000,1
carmopolis,SE,health_beauty,1,90.250000,4.0000,25.260000,64.990000,1
carmopolis,SE,computers_accessories,1,73.200000,1.0000,50.880000,22.320000,1
"cedro de sao joao",SE,sports_leisure,1,177.600000,4.0000,57.610000,119.990000,1
"cedro de sao joao",SE,computers,1,1220.000000,18.0000,20.000000,1200.000000,1
"cedro de sao joao",SE,health_beauty,1,838.380000,10.0000,158.380000,680.000000,1
cristinapolis,SE,construction_tools_safety,1,145.370000,10.0000,67.470000,77.900000,1
estancia,SE,watches_gifts,1,146.220000,1.0000,21.320000,124.900000,1
estancia,SE,sports_leisure,1,270.450000,3.0000,35.450000,235.000000,1
estancia,SE,health_beauty,1,246.780000,1.0000,36.790000,209.990000,1
estancia,SE,furniture_decor,1,1148.880000,10.0000,124.540000,449.900000,1
estancia,SE,fashion_bags_accessories,1,62.110000,2.0000,22.210000,39.900000,1
estancia,SE,computers_accessories,1,500.130000,4.0000,16.810000,149.900000,1
estancia,SE,bed_bath_table,1,253.870000,1.0000,48.870000,205.000000,1
estancia,SE,baby,1,433.130000,1.0000,45.130000,388.000000,1
estancia,SE,auto,1,96.380000,9.0000,54.020000,42.360000,1
"general maynard",SE,computers_accessories,1,217.850000,3.0000,20.350000,197.500000,1
"graccho cardoso",SE,cool_stuff,1,723.720000,8.0000,113.720000,610.000000,1
indiaroba,SE,watches_gifts,1,68.800000,3.0000,20.800000,48.000000,1
itabaiana,SE,sports_leisure,3,148.910000,5.5000,34.182500,73.075000,4
itabaianinha,SE,garden_tools,1,213.700000,5.0000,52.950000,53.900000,1
itabaianinha,SE,perfumery,1,75.630000,1.0000,25.630000,50.000000,1
itabi,SE,fashion_bags_accessories,1,141.030000,4.0000,51.130000,89.900000,1
"itaporanga d'ajuda",SE,baby,1,263.240000,10.0000,103.250000,159.990000,1
japaratuba,SE,cool_stuff,1,138.240000,2.0000,38.250000,99.990000,1
japoata,SE,furniture_decor,1,220.600000,4.0000,40.700000,179.900000,1
lagarto,SE,health_beauty,2,473.420000,8.0000,30.980000,442.440000,2
macambira,SE,sports_leisure,1,259.150000,2.0000,85.250000,173.900000,1
malhador,SE,health_beauty,1,58.140000,5.0000,34.150000,23.990000,1
"monte alegre de sergipe",SE,home_appliances,1,128.000000,4.0000,48.000000,80.000000,1
neopolis,SE,consoles_games,1,257.100000,12.0000,22.100000,235.000000,1
"nossa senhora da gloria",SE,computers_accessories,1,176.850000,3.0000,15.300000,161.550000,1
"nossa senhora da gloria",SE,garden_tools,1,97.870000,1.0000,37.970000,59.900000,1
"nossa senhora das dores",SE,watches_gifts,1,598.230000,6.0000,39.230000,559.000000,1
"nossa senhora de lourdes",SE,housewares,1,118.100000,1.0000,38.110000,79.990000,1
"nossa senhora do socorro",SE,computers_accessories,2,152.620000,6.0000,15.170000,137.450000,2
"nossa senhora do socorro",SE,health_beauty,2,207.285000,4.5000,28.290000,178.995000,2
pinhao,SE,health_beauty,1,469.470000,10.0000,49.470000,420.000000,1
pirambu,SE,telephony,1,305.770000,3.0000,16.770000,289.000000,1
"poco redondo",SE,sports_leisure,1,546.780000,6.0000,63.490000,209.900000,1
"poco verde",SE,computers_accessories,1,45.680000,3.0000,17.780000,27.900000,1
"poco verde",SE,toys,1,118.010000,2.0000,38.110000,79.900000,1
"poco verde",SE,cool_stuff,1,399.590000,1.0000,134.590000,265.000000,1
"poco verde",SE,auto,1,126.030000,1.0000,51.030000,75.000000,1
propria,SE,home_appliances_2,1,182.850000,1.0000,62.860000,119.990000,1
propria,SE,industry_commerce_and_business,1,208.960000,4.0000,70.960000,138.000000,1
propria,SE,bed_bath_table,1,168.180000,2.0000,43.280000,124.900000,1
riachuelo,SE,bed_bath_table,1,90.970000,4.0000,51.000000,39.970000,1
ribeiropolis,SE,electronics,1,100.770000,1.0000,35.770000,65.000000,1
"santo amaro das brotas",SE,electronics,1,62.280000,1.0000,42.380000,19.900000,1
"sao cristovao",SE,sports_leisure,2,185.160000,1.0000,58.665000,126.495000,2
"sao francisco",SE,cool_stuff,1,734.140000,4.0000,65.140000,669.000000,1
"sao francisco",SE,bed_bath_table,1,248.840000,10.0000,48.840000,200.000000,1
"sao francisco",SE,furniture_decor,1,89.080000,4.0000,23.180000,65.900000,1
"sao miguel do aleixo",SE,auto,1,70.860000,7.0000,50.860000,20.000000,1
"simao dias",SE,computers_accessories,2,102.695000,1.0000,17.295000,85.400000,2
"simao dias",SE,watches_gifts,2,190.980000,6.0000,51.585000,139.395000,2
telha,SE,telephony,1,229.650000,4.0000,17.250000,212.400000,1
"tobias barreto",SE,telephony,2,132.260000,6.5000,27.265000,104.995000,2
"tomar do geru",SE,sports_leisure,1,137.940000,1.0000,52.950000,84.990000,1
"tomar do geru",SE,market_place,1,195.530000,8.0000,51.730000,143.800000,1
umbauba,SE,electronics,1,72.870000,1.0000,50.870000,22.000000,1
umbauba,SE,watches_gifts,1,110.130000,2.0000,51.130000,59.000000,1
umbauba,SE,telephony,1,132.390000,1.0000,34.490000,97.900000,1
adamantina,SP,bed_bath_table,6,207.436667,3.1667,21.476667,185.960000,6
adolfo,SP,stationery,2,62.935000,2.5000,13.485000,49.450000,2
agisse,SP,housewares,1,56.370000,2.0000,13.370000,43.000000,1
aguai,SP,computers_accessories,2,225.944000,1.0000,20.860000,66.996000,2
aguai,SP,perfumery,2,254.930000,1.4000,17.456000,69.894000,3
"aguas da prata",SP,telephony,3,146.233333,2.6667,21.300000,124.933333,3
"aguas de lindoia",SP,bed_bath_table,5,104.003333,2.5000,13.856667,107.583333,5
"aguas de santa barbara",SP,auto,1,42.870000,1.0000,12.870000,30.000000,1
"aguas de santa barbara",SP,computers_accessories,1,32.960000,1.0000,10.960000,22.000000,1
"aguas de sao pedro",SP,sports_leisure,1,242.940000,1.0000,13.940000,229.000000,1
"aguas de sao pedro",SP,housewares,1,61.090000,1.0000,15.100000,45.990000,1
agudos,SP,telephony,3,26.115000,1.2500,12.085000,23.990000,3
ajapi,SP,health_beauty,1,121.340000,3.0000,13.340000,108.000000,1
alambari,SP,health_beauty,1,113.330000,1.0000,23.430000,89.900000,1
alambari,SP,telephony,1,82.820000,2.0000,12.830000,69.990000,1
alambari,SP,sports_leisure,1,32.790000,1.0000,12.800000,19.990000,1
"alfredo marcondes",SP,computers_accessories,1,169.230000,2.0000,40.230000,129.000000,1
altinopolis,SP,garden_tools,1,1284.250000,1.0000,34.250000,1250.000000,1
altinopolis,SP,sports_leisure,1,63.230000,1.0000,18.230000,45.000000,1
altinopolis,SP,auto,1,77.690000,1.0000,12.890000,64.800000,1
altinopolis,SP,health_beauty,1,80.870000,1.0000,11.870000,69.000000,1
aluminio,SP,sports_leisure,2,163.670000,2.5000,14.670000,149.000000,2
"alvares florence",SP,housewares,1,129.790000,3.0000,13.830000,115.960000,1
"alvares florence",SP,pet_shop,1,97.440000,3.0000,13.820000,34.900000,1
"alvares machado",SP,telephony,2,1414.295000,2.5000,32.795000,1381.500000,2
"alvaro de carvalho",SP,furniture_decor,1,180.530000,1.0000,21.530000,159.000000,1
"alvaro de carvalho",SP,auto,1,218.470000,1.0000,19.470000,199.000000,1
americana,SP,sports_leisure,20,104.040769,1.8846,12.753077,84.846154,19
"americo brasiliense",SP,perfumery,3,21.756000,1.8000,13.800000,23.996000,3
"americo de campos",SP,toys,1,293.360000,3.0000,13.460000,279.900000,1
amparo,SP,bed_bath_table,8,116.361000,3.8000,16.361000,72.898000,10
analandia,SP,bed_bath_table,2,133.950000,2.0000,15.450000,118.500000,2
andradina,SP,health_beauty,6,125.111667,1.8333,13.631667,111.480000,6
angatuba,SP,health_beauty,3,158.526667,4.3333,17.210000,141.316667,3
anhembi,SP,cool_stuff,1,120.090000,6.0000,13.190000,106.900000,1
anhumas,SP,health_beauty,1,72.420000,2.0000,13.430000,58.990000,1
aparecida,SP,small_appliances,3,353.492500,3.7500,39.637500,575.997500,3
"aparecida d'oeste",SP,consoles_games,1,31.750000,1.0000,11.850000,19.900000,1
"aparecida de monte alto",SP,watches_gifts,1,199.260000,5.0000,19.360000,179.900000,1
"aparecida de sao manuel",SP,cool_stuff,1,217.640000,6.0000,18.640000,199.000000,1
apiai,SP,auto,2,206.380000,3.5000,16.935000,189.445000,2
aracariguama,SP,health_beauty,3,108.853333,3.0000,14.396667,94.456667,3
aracatuba,SP,sports_leisure,22,102.739167,2.0833,14.426250,73.875417,21
"aracoiaba da serra",SP,bed_bath_table,2,90.900000,1.5000,13.950000,76.950000,2
"aracoiaba da serra",SP,furniture_decor,2,66.245000,1.0000,6.345000,59.900000,2
aramina,SP,electronics,1,111.610000,1.0000,13.710000,97.900000,1
arandu,SP,sports_leisure,1,76.080000,1.0000,16.180000,59.900000,1
arandu,SP,furniture_decor,1,69.500000,4.0000,11.850000,22.900000,1
arapei,SP,health_beauty,1,314.960000,3.0000,15.060000,299.900000,1
arapei,SP,stationery,1,38.750000,1.0000,13.760000,24.990000,1
araraquara,SP,bed_bath_table,23,95.555357,3.1786,12.358214,69.585714,25
araras,SP,bed_bath_table,9,123.904444,2.8889,15.048889,108.855556,9
arealva,SP,furniture_decor,2,99.086667,2.3333,16.126667,48.900000,2
areias,SP,furniture_decor,1,104.300000,6.0000,14.400000,89.900000,1
areias,SP,office_furniture,1,407.360000,10.0000,24.850000,76.990000,1
areias,SP,computers_accessories,1,56.970000,1.0000,12.970000,44.000000,1
areiopolis,SP,watches_gifts,2,328.300000,2.0000,15.050000,313.250000,2
ariranha,SP,sports_leisure,2,114.500000,1.0000,20.905000,93.595000,2
"artur nogueira",SP,sports_leisure,6,141.240000,1.3333,17.175000,124.065000,6
"artur nogueira",SP,bed_bath_table,6,200.778750,4.2500,22.850000,128.573750,6
aruja,SP,health_beauty,9,153.737273,2.6364,11.753636,108.616364,10
assis,SP,sports_leisure,9,192.392000,2.2000,21.339000,149.821000,9
assis,SP,housewares,9,402.420667,5.0667,13.220667,116.086667,9
atibaia,SP,bed_bath_table,19,89.199355,2.3226,13.549677,75.751613,21
auriflama,SP,toys,1,104.720000,1.0000,14.720000,90.000000,1
auriflama,SP,telephony,1,28.750000,2.0000,11.850000,16.900000,1
auriflama,SP,furniture_decor,1,41.840000,3.0000,11.850000,29.990000,1
auriflama,SP,musical_instruments,1,194.900000,5.0000,16.000000,178.900000,1
auriflama,SP,bed_bath_table,1,225.880000,3.0000,13.040000,99.900000,1
auriflama,SP,housewares,1,30.510000,1.0000,14.520000,15.990000,1
auriflama,SP,home_appliances,1,102.470000,1.0000,13.280000,89.190000,1
auriflama,SP,sports_leisure,1,20.380000,1.0000,12.860000,27.900000,1
auriflama,SP,health_beauty,1,35.840000,3.0000,11.850000,23.990000,1
auriflama,SP,computers_accessories,1,1224.100000,1.0000,25.100000,1199.000000,1
avanhandava,SP,stationery,2,124.060000,2.5000,22.560000,101.500000,2
avare,SP,health_beauty,8,111.315000,3.5000,13.313750,98.001250,6
"bady bassitt",SP,construction_tools_lights,1,115.580000,1.0000,12.790000,45.000000,1
"bady bassitt",SP,food,1,40.760000,1.0000,12.860000,27.900000,1
"bady bassitt",SP,toys,1,123.010000,2.0000,13.110000,109.900000,1
"bady bassitt",SP,housewares,1,83.840000,8.0000,12.840000,71.000000,1
"bady bassitt",SP,consoles_games,1,115.450000,3.0000,15.450000,100.000000,1
"bady bassitt",SP,computers_accessories,1,136.600000,1.0000,17.600000,119.000000,1
balbinos,SP,construction_tools_construction,1,69.290000,6.0000,13.970000,55.320000,1
balsamo,SP,electronics,2,431.920000,1.0000,15.930000,415.990000,1
bananal,SP,furniture_decor,2,130.563333,10.6667,14.010000,49.783333,3
bananal,SP,bed_bath_table,2,189.765000,10.0000,15.450000,137.450000,2
bananal,SP,housewares,2,102.655000,2.5000,23.655000,79.000000,2
"bandeirantes d'oeste",SP,sports_leisure,1,65.090000,1.0000,15.100000,49.990000,1
"barao ataliba nogueira",SP,computers,1,1351.510000,8.0000,51.510000,1300.000000,1
bariri,SP,sports_leisure,3,169.120000,1.0000,21.153333,147.966667,3
bariri,SP,computers_accessories,3,87.217500,1.0000,13.427500,88.725000,3
"barra bonita",SP,baby,3,181.280000,5.0000,20.570000,160.710000,3
"barra bonita",SP,bed_bath_table,3,82.473333,2.6667,15.206667,67.266667,3
"barra bonita",SP,auto,3,119.403333,1.3333,20.550000,75.073333,3
"barra bonita",SP,sports_leisure,3,38.780000,1.6667,12.983333,25.796667,3
"barra do turvo",SP,pet_shop,1,194.920000,3.0000,27.960000,69.500000,2
"barra do turvo",SP,sports_leisure,1,157.790000,1.0000,17.890000,139.900000,1
"barra do turvo",SP,electronics,1,27.790000,1.0000,12.790000,15.000000,1
barretos,SP,sports_leisure,8,156.167778,2.5556,17.458889,104.124444,8
barrinha,SP,bed_bath_table,3,166.220000,3.2500,16.240000,114.495000,3
barueri,SP,bed_bath_table,45,143.140385,2.5577,14.787500,119.274423,45
bastos,SP,home_appliances,3,81.296667,1.0000,16.796667,64.500000,3
batatais,SP,watches_gifts,5,601.014000,8.0000,26.638000,574.376000,5
bauru,SP,sports_leisure,30,207.381143,2.3714,16.648286,175.650857,27
bebedouro,SP,sports_leisure,8,132.293333,1.4167,18.495833,56.311667,9
"bento de abreu",SP,sports_leisure,2,185.740000,2.5000,17.900000,78.995000,2
"bernardino de campos",SP,auto,2,64.135000,3.5000,23.390000,40.745000,2
bertioga,SP,bed_bath_table,8,151.479000,3.3000,18.037000,107.302000,8
bilac,SP,sports_leisure,3,136.106667,2.0000,17.473333,118.633333,3
birigui,SP,health_beauty,10,202.043125,3.8125,15.942500,77.539375,10
biritiba-mirim,SP,health_beauty,1,24.790000,1.0000,12.790000,12.000000,1
biritiba-mirim,SP,garden_tools,1,128.060000,1.0000,10.130000,53.900000,1
biritiba-mirim,SP,fashion_shoes,1,170.680000,5.0000,13.520000,71.820000,2
biritiba-mirim,SP,cool_stuff,1,99.920000,1.0000,9.930000,89.990000,1
biritiba-mirim,SP,consoles_games,1,338.000000,2.0000,18.000000,320.000000,1
biritiba-mirim,SP,bed_bath_table,1,68.300000,1.0000,13.400000,54.900000,1
biritiba-mirim,SP,art,1,29.040000,1.0000,14.440000,14.600000,1
biritiba-mirim,SP,watches_gifts,1,214.140000,8.0000,16.140000,198.000000,1
biritiba-mirim,SP,pet_shop,1,129.770000,1.0000,18.880000,110.890000,1
biritiba-mirim,SP,office_furniture,1,377.070000,7.0000,47.170000,329.900000,1
"boa esperanca do sul",SP,auto,3,135.493333,2.0000,18.526667,116.966667,3
bocaina,SP,perfumery,3,219.500000,7.0000,16.266667,203.233333,3
bofete,SP,bed_bath_table,2,140.360000,4.3333,19.306667,68.566667,2
boituva,SP,computers_accessories,6,157.788750,1.7500,21.907500,111.161250,6
"bom jesus dos perdoes",SP,bed_bath_table,5,113.012000,3.8000,19.454000,93.558000,5
"bonfim paulista",SP,sports_leisure,3,212.466667,1.6667,20.470000,191.996667,3
"bonfim paulista",SP,bed_bath_table,3,260.717500,2.0000,20.437500,149.697500,4
bora,SP,toys,1,139.710000,2.0000,19.810000,119.900000,1
boraceia,SP,watches_gifts,1,39.960000,1.0000,10.960000,29.000000,1
borborema,SP,cool_stuff,2,82.985000,1.5000,15.490000,67.495000,2
borborema,SP,garden_tools,2,163.435000,1.5000,14.345000,149.090000,2
botelho,SP,housewares,1,265.040000,3.0000,75.060000,189.980000,1
botucatu,SP,bed_bath_table,17,91.804211,4.1579,14.448947,77.197368,16
"braganca paulista",SP,health_beauty,19,99.838947,3.4211,11.789474,88.049474,18
brauna,SP,health_beauty,1,47.290000,2.0000,19.390000,27.900000,1
brauna,SP,fashion_bags_accessories,1,107.170000,1.0000,12.170000,95.000000,1
brauna,SP,auto,1,99.330000,1.0000,15.340000,83.990000,1
brauna,SP,toys,1,195.860000,2.0000,21.860000,174.000000,1
brauna,SP,telephony,1,32.700000,1.0000,12.800000,19.900000,1
brodowski,SP,diapers_and_hygiene,1,49.920000,1.0000,12.920000,37.000000,1
brodowski,SP,bed_bath_table,1,563.640000,5.0000,13.910000,127.000000,1
brodowski,SP,health_beauty,1,83.720000,2.0000,12.860000,29.000000,1
brodowski,SP,housewares,1,41.690000,1.0000,12.790000,28.900000,1
brodowski,SP,perfumery,1,25.840000,1.0000,11.850000,13.990000,1
brodowski,SP,pet_shop,1,121.510000,1.0000,22.510000,99.000000,1
brodowski,SP,furniture_decor,1,171.620000,3.0000,23.620000,148.000000,1
brodowski,SP,electronics,1,12.750000,1.0000,11.850000,13.650000,1
brotas,SP,sports_leisure,3,87.106667,3.0000,14.506667,72.600000,3
buri,SP,computers_accessories,3,103.886667,1.0000,21.320000,82.566667,3
buritama,SP,watches_gifts,2,64.430000,1.0000,12.930000,51.500000,2
buritama,SP,furniture_decor,2,178.718000,3.0000,13.114000,55.972000,2
buritama,SP,housewares,2,141.540000,5.5000,27.090000,114.450000,2
buritizal,SP,sports_leisure,1,55.960000,1.0000,12.960000,43.000000,1
buritizal,SP,housewares,1,46.920000,4.0000,22.930000,23.990000,1
"cabralia paulista",SP,health_beauty,1,59.340000,2.0000,11.850000,47.490000,1
"cabralia paulista",SP,electronics,1,35.000000,1.0000,15.100000,19.900000,1
"cabralia paulista",SP,computers_accessories,1,68.700000,1.0000,16.800000,51.900000,1
"cabralia paulista",SP,bed_bath_table,1,100.270000,2.0000,12.270000,88.000000,1
cabreuva,SP,bed_bath_table,2,73.215000,1.0000,15.815000,57.400000,2
cacapava,SP,computers_accessories,8,121.781000,2.1000,21.900000,99.804000,7
cacapava,SP,health_beauty,8,123.550000,2.8000,13.373000,89.968000,8
"cachoeira paulista",SP,sports_leisure,6,106.371667,3.5000,15.273333,91.098333,6
caconde,SP,bed_bath_table,3,119.890000,3.6667,14.990000,104.900000,3
cafelandia,SP,fashion_bags_accessories,2,115.570000,4.0000,13.670000,101.900000,2
caieiras,SP,bed_bath_table,14,90.452667,2.6667,14.339333,81.879333,14
caiua,SP,bed_bath_table,2,85.495000,2.0000,12.495000,73.000000,2
cajamar,SP,furniture_decor,9,98.263077,2.2308,22.583077,82.080000,9
cajamar,SP,bed_bath_table,9,189.017273,6.1818,14.157273,94.338182,11
cajati,SP,auto,3,165.096667,1.6667,21.450000,143.646667,3
cajati,SP,bed_bath_table,3,46.170000,2.3333,13.246667,32.923333,3
cajobi,SP,computers_accessories,1,130.570000,4.0000,25.570000,105.000000,1
cajobi,SP,watches_gifts,1,152.380000,1.0000,12.480000,139.900000,1
cajobi,SP,sports_leisure,1,40.810000,1.0000,12.860000,27.950000,1
cajobi,SP,perfumery,1,85.540000,2.0000,12.870000,29.900000,1
cajobi,SP,kitchen_dining_laundry_garden_furniture,1,91.990000,1.0000,24.090000,67.900000,1
cajobi,SP,health_beauty,1,74.160000,3.0000,16.170000,57.990000,1
cajobi,SP,bed_bath_table,1,123.690000,1.0000,13.790000,109.900000,1
cajuru,SP,sports_leisure,2,67.105000,2.0000,13.690000,53.415000,2
cajuru,SP,bed_bath_table,2,109.855000,3.5000,19.735000,90.120000,2
"campina do monte alegre",SP,watches_gifts,1,132.170000,3.0000,13.270000,118.900000,1
"campina do monte alegre",SP,pet_shop,1,159.820000,1.0000,40.820000,119.000000,1
campinas,SP,bed_bath_table,137,137.783990,2.9430,14.977979,98.522435,124
"campo limpo paulista",SP,health_beauty,9,89.432222,2.0000,13.910000,75.522222,8
"campos do jordao",SP,health_beauty,5,62.020000,2.4000,11.726000,50.294000,5
cananeia,SP,bed_bath_table,2,75.515000,4.0000,13.115000,62.400000,2
cananeia,SP,sports_leisure,2,81.605000,3.0000,14.115000,67.490000,2
"candido mota",SP,watches_gifts,3,103.397500,3.2500,15.732500,107.735000,3
"candido rodrigues",SP,audio,1,31.750000,3.0000,11.850000,19.900000,1
"candido rodrigues",SP,electronics,1,25.000000,2.0000,15.100000,9.900000,1
"candido rodrigues",SP,pet_shop,1,46.700000,1.0000,13.710000,32.990000,1
"candido rodrigues",SP,telephony,1,30.850000,1.0000,11.850000,19.000000,1
canitar,SP,furniture_decor,1,145.880000,1.0000,16.540000,129.340000,1
canitar,SP,bed_bath_table,1,172.040000,8.0000,14.130000,157.910000,1
"capao bonito",SP,bed_bath_table,5,179.361429,3.4286,12.882857,91.827143,7
"capela do alto",SP,luggage_accessories,1,344.030000,8.0000,25.030000,319.000000,1
